_id,comment_number,comment_text,Name
64df0e7babdfc5db9e161b10,578,2023 or infinte,Alone
64df0e7babdfc5db9e161b11,579,أرجوا اتخاذ جميع الأجراءات القانونية,Alone
64df0e7babdfc5db9e161b12,580,still listening 2023,Alone
64df0e7babdfc5db9e161b13,581,This song is give me motivation 🎉🎉🎉🎉❤❤❤❤,Alone
64df0e7babdfc5db9e161b14,582,is this an endorsement for antifa fuckwits,Alone
64df0e7babdfc5db9e161b15,583,2023🎉,Alone
64df0e7babdfc5db9e161b16,584,2017>>>>,Alone
64df0e7babdfc5db9e161b17,585,"ait, quantum, nano technology and digital currency, this is your message, I know\nafter plandemic, and then this is the next your agenda\nait new world order liberal\nthis is one your goal",Alone
64df0e7babdfc5db9e161b18,586,2023,Alone
64df0e7babdfc5db9e161b19,587,I am,Alone
64df0e7babdfc5db9e161b1a,588,Vẫn còn nghe bản nhạc huyền thoại này,Alone
64df0e7babdfc5db9e161b1b,589,năm 2023 rồi ai còn nghe ?,Alone
64df0e7babdfc5db9e161b1c,590,ALONEEE🇧🇷🇧🇷🇧🇷,Alone
64df0e7babdfc5db9e161b1d,591,Amarelou...,Alone
64df0e7babdfc5db9e161b1e,592,"Who is still listen this masterpiece in 2023 ,please like it,those who listening",Alone
64df0e7babdfc5db9e161b1f,593,hello my childhood,Alone
64df0e7babdfc5db9e161b20,594,Six years have passed my friend,Alone
64df0e7babdfc5db9e161b21,595,alguien de el 2025,Alone
64df0e7babdfc5db9e161b22,596,"шесть лет прошло, ребята",Alone
64df0e7babdfc5db9e161b23,597,la verdad me trae muchos recuerdos tristes y otros felices ❤️,Alone
64df0e7babdfc5db9e161b24,598,Still in my mind ❤ (2023 JULY),Alone
64df0e7babdfc5db9e161b25,599,Que recuerdos,Alone
64df0e7babdfc5db9e161b26,600,sampe sekarang pun aku masih ngerasa sendiri tuh,Alone
64df0e7babdfc5db9e161b27,601,My favorite love love love,Alone
64df0e7babdfc5db9e161b28,602,India❤,Alone
64df0e7babdfc5db9e161b29,603,Aeeeeee topzeraaaa ❤ Augusto Mesquita...🧠,Alone
64df0e7babdfc5db9e161b2a,604,Anyone,Alone
64df0e7babdfc5db9e161b2b,605,Esta canción me quita depresión. 🥺😞😟,Alone
64df0e7babdfc5db9e161b2c,606,The nostalgia I insane,Alone
64df0e7babdfc5db9e161b2d,607,Terimakasih atas bantuan nya dan kalian baik hati ❤❤❤❤❤❤❤❤❤,Alone
64df0e7babdfc5db9e161b2e,608,22 July 2023 🙋🏻,Alone
64df0e7babdfc5db9e161b2f,609,Once a masterpiece always a masterpiece,Alone
64df0e7babdfc5db9e161b30,610,7 years ago🤔😭,Alone
64df0e7babdfc5db9e161b31,611,❤❤❤❤❤❤❤👇👇,Alone
64df0e7babdfc5db9e161b32,612,Ggg este año se va rápido,Alone
64df0e7babdfc5db9e161b33,613,"Soy dominicano, y no sé cómo una canción así trasmite tanto sentimiento, como lo hace ALAN WALKER el dilley inglés. Quien la sigue escuchando en 2023",Alone
64df0e7babdfc5db9e161b34,614,2023🎉🎉🎉🎉,Alone
64df0e7babdfc5db9e161b35,615,ASE 7 years ago this song premiered and for meit was wonderful bacause every time I listen to it  makes me remember sush beautiful moments and it makes me keep going  ,Alone
64df0e7babdfc5db9e161b36,616,esta cancion me trae nostalgia,Alone
64df0e7babdfc5db9e161b37,617,"At Sukhna lake, chd at 0:49 ❤",Alone
64df0e7babdfc5db9e161b38,618,Alan walker my inspiration ❤🎉🎉,Alone
64df0e7babdfc5db9e161b39,619,Who's always support Alan Walker hands up 🖐🖐🖐🖐🖐,Alone
64df0e7babdfc5db9e161b3a,620,Hello me indo,Alone
64df0e7babdfc5db9e161b3b,621,أغنيته تجننن,Alone
64df0e7babdfc5db9e161b3c,622,memory,Alone
64df0e7babdfc5db9e161b3d,623,2023,Alone
64df0e7babdfc5db9e161b3e,624,Memories,Alone
64df0e7babdfc5db9e161b3f,625,My FAVOURITE SONG!!,Alone
64df0e7babdfc5db9e161b40,626,Let see how many people love this song 👍,Alone
64df0e7babdfc5db9e161b41,627,Ik i m a alone to listen this songs,Alone
64df0e7babdfc5db9e161b42,628,Missing this memories😢,Alone
64df0e7babdfc5db9e161b43,629,🎉⛄❄️,Alone
64df0e7babdfc5db9e161b44,630,ko bik 2023 ai còn nghe ko,Alone
64df0e7babdfc5db9e161b45,631,I just want to know Who is still Listening  this masterpiece \nThey are such a real fan of Alan Walker ❤😮,Alone
64df0e7babdfc5db9e161b46,632,Who still listen to this masterpeice of even after 6 years?,Alone
64df0e7babdfc5db9e161b47,633,"Seamos honestos no te salio en recomendados, tu lo buscaste para disfrutar de este temon",Alone
64df0e7babdfc5db9e161b48,634,I wanna know who’s still here 2023 💔🙌,Alone
64df0e7babdfc5db9e161b49,635,Yıl 2023 ben hala dinliyorum 😊❤❤,Alone
64df0e7babdfc5db9e161b4a,636,"Bro, got L rizz bro think he’s a edit",Alone
64df0e7babdfc5db9e161b4b,637,goods=\\,Alone
64df0e7babdfc5db9e161b4c,638,Quem veio por causa da vídeo do ttk,Alone
64df0e7babdfc5db9e161b4d,639,1:24 ✨✨✨,Alone
64df0e7babdfc5db9e161b4e,640,Good job boy,Alone
64df0e7babdfc5db9e161b4f,641,Faz o L,Alone
64df0e7babdfc5db9e161b50,642,ist Jul 2023. Anyone here Again->>>??  W❤,Alone
64df0e7babdfc5db9e161b51,643,There are 2 artists who I must attend at least one of their concerts before I die and Alan Walker is one of them,Alone
64df0e7babdfc5db9e161b52,644,Brought back so much memories with this song \n\nThanks you for making my childhood a better place,Alone
64df0e7babdfc5db9e161b53,645,Like it,Alone
64df0e7babdfc5db9e161b54,646,congarution this your video has been 1T,Alone
64df0e7babdfc5db9e161b55,647,I wanna know who's still listening to this masterpiece>>>,Alone
64df0e7babdfc5db9e161b56,648,Anyone 2023??,Alone
64df0e7babdfc5db9e161b57,649,Its been like 5 years since ive heard this song,Alone
64df0e7babdfc5db9e161b58,650,"Что за клип? Куча каких то подростков списалась и сбежалась в какое-то место, куда?  Зачем? В чем смысл? \nИ как это связано с преодолением одиночества, в чем преодоление, почему ""я не один""?\nКакая-то бессмыслица.",Alone
64df0e7babdfc5db9e161b59,651,Master peace  ..........button )>>>>>>,Alone
64df0e7babdfc5db9e161b5a,652,i love the song i could listen to it forever,Alone
64df0e7babdfc5db9e161b5b,653,😊😊😊,Alone
64df0e7babdfc5db9e161b5c,654,This song would have been good for into the spider-verse,Alone
64df0e7babdfc5db9e161b5d,655,Bro 1.3 billion views! Thats crazy,Alone
64df0e7babdfc5db9e161b5e,656,🙏💚🖤🩶💞,Alone
64df0e7babdfc5db9e161b5f,657,"Desde que empeze a escuchar a el gran artista de Alan Walker me enamore de su música, ahora que ya ando grande recién me recuerdo de estás músicas 🧐🧐🧐",Alone
64df0e7babdfc5db9e161b60,658,Me😊😊😊😊😊😊😊 I miss this song it gives me nostalgia ❤❤❤❤,Alone
64df0e7babdfc5db9e161b61,659,The edit is… Just imagine with me this was 6 years ago how would it be now?,Alone
64df0e7babdfc5db9e161b62,660,Who still listen to this music now ?💗.,Alone
64df0e7babdfc5db9e161b63,661,💯👍👍👍👍👏👏,Alone
64df0e7babdfc5db9e161b64,662,This is the masterpiece who will never been forgotten 🤩,Alone
64df0e7babdfc5db9e161b65,663,"So they all wear hoodies?\nDang, I wish I was a walker.",Alone
64df0e7babdfc5db9e161b66,664,🤩🤩🤩🤩🤩🤩🤩🤩🤩🤩🎉👍🏻👍🏻👍🏻👏👏,Alone
64df0e7babdfc5db9e161b67,665,"Não importa quanto tempo passe, essa música nunca será esquecida ❤",Alone
64df0e7babdfc5db9e161b68,666,It's 2023 let's see how many of the legends listening this masterpiece song.,Alone
64df0e7babdfc5db9e161b69,667,I cant believe this been 6 years ago and still feels like its released this morning,Alone
64df0e7babdfc5db9e161b6a,668,Anyone still in 2023 listenin this,Alone
64df0e7babdfc5db9e161b6b,669,Who is watching 2023?,Alone
64df0e7babdfc5db9e161b6c,670,I know I'm not alone \nIn 2023 😂❤,Alone
64df0e7babdfc5db9e161b6d,671,Respect 🇮🇳,Alone
64df0e7babdfc5db9e161b6e,672,Why it title with Russian alphabet?,Alone
64df0e7babdfc5db9e161b6f,673,2023 still alone 😢,Alone
64df0e7babdfc5db9e161b70,674,If you're here in 2023 you're a legend,Alone
64df0e7babdfc5db9e161b71,675,"I remember listening to this in middle school because I was always bullied. It has been 6 years, nobody is bullying me right now but I'm giving in to life 😔",Alone
64df0e7babdfc5db9e161b72,676,anyone 2023???,Alone
64df0e7babdfc5db9e161b73,677,My lockdownnnnnnnnnn :(((( PUBG/Minecraft vibes.,Alone
64df0e7babdfc5db9e161b74,678,Still listening to this masterpeice,Alone
64df0e7babdfc5db9e161b75,679,Who is listening to this piecemaster in 2024,Alone
64df0e7babdfc5db9e161b76,680,Cool,Alone
64df0e7babdfc5db9e161b77,681,This song can make me go back to 2017... such a masterpiece..,Alone
64df0e7babdfc5db9e161b78,682,"Seis Anos Atrás, Aproveitando meu Tempo Ouvindo Essa Música e Jogando Roblox Achando que Seria Assim pra Sempre...",Alone
64df0e7babdfc5db9e161b79,683,Extraño estos tipos de musica 😢,Alone
64df0e7babdfc5db9e161b7a,684,Alan walker is best song maker,Alone
64df0e7babdfc5db9e161b7b,685,This is the best song that i ever heard,Alone
64df0e7babdfc5db9e161b7c,686,Been listening to this masterpiece for 5 years,Alone
64df0e7babdfc5db9e161b7d,687,Man i hope 2016 come for one day,Alone
64df0e7babdfc5db9e161b7e,688,0:57 Polish train in Warsaw ❤❤❤,Alone
64df0e7babdfc5db9e161b7f,689,Anyone 2023!?.... im not alone right!?,Alone
64df0e7babdfc5db9e161b80,690,Música de tutorial de Minecraft zueira e MT boa essa música já faz 6 anos que essa obra prima lançou ❤,Alone
64df0e7babdfc5db9e161b81,691,"0:49 sukhna lake, Chandigarh INDIA 🇮🇳",Alone
64df0e7babdfc5db9e161b82,692,I wonder if this happen,Alone
64df0e7babdfc5db9e161b83,693,Someone please take me back to 2016!!! 😭😭😭😭,Alone
64df0e7babdfc5db9e161b84,694,3,Alone
64df0e7babdfc5db9e161b85,695,❤❤who is listen for this is masterpeace now ❤❤ well done 💯👍🏻 walker ❤❤,Alone
64df0e7babdfc5db9e161b86,696,2023 anyone?,Alone
64df0e7babdfc5db9e161b87,697,This guy make some of the most legendary music,Alone
64df0e7babdfc5db9e161b88,698,Были времена..),Alone
64df0e7babdfc5db9e161b89,699,After nearly 4 years I'm watching the original video,Alone
64df0e7babdfc5db9e161b8a,700,- Nice song❤🎉,Alone
64df0e7babdfc5db9e161b8b,701,"Que recuerdos esta canción... me toco bailarla para mi graduación de primaria, estuvimos meses ensayando y aun recuerdo algunos pasos.. sinceramente uno de mis mejores recuerdos de pequeño! aparte la nostalgia y el saber que esta canción tiene muchos años ya.. dios simplemente no puedo.. mientras escribo esto miles de recuerdos vienen a mi cabeza... simplemente no puedo parar de sonreír y se cumplió la canción "" i know i'm not alone "".. en los momentos en los que escuchaba esta canción antes de bailarla en mi graduación no tenía amigos y tenía poco apoyo de mi familia pero ahora tengo gente que me apoya bastante y que quiero mucho.. gracias Alan por darle al mundo esta hermosa canción ❤️‍🩹",Alone
64df0e7babdfc5db9e161b8c,702,Who else is watching this on 2023?,Alone
64df0e7babdfc5db9e161b8d,703,"Mi primera corrida fué con esta canción, que buenos tiempos :,)",Alone
64df0e7babdfc5db9e161b8e,704,Essa musica era tem muitas lembracas boas essa era a musica favorita do meu tio quando ele era vivo a 5 anos atras...,Alone
64df0e7babdfc5db9e161b8f,705,😀,Alone
64df0e7babdfc5db9e161b90,706,anyone from 2023?,Alone
64df0e7babdfc5db9e161b91,707,ولا اروع من alan walker 🖤🖤,Alone
64df0e7babdfc5db9e161b92,708,Pls use headPhone🫨🫨,Alone
64df0e7babdfc5db9e161b93,709,Remmember the time when you played Roblox Tycoon and heard this banger...,Alone
64df0e7babdfc5db9e161b94,710,No entiendo por q corrían 😂,Alone
64df0e7babdfc5db9e161b95,711,🎉🎉🎉🎉🎉,Alone
64df0e7babdfc5db9e161b96,712,Какой же я красотой насладилась посмотрев все это! Спасибо автору! Как буд-то по миру поездила или я на другой планете побывала?,Alone
64df0e7babdfc5db9e161b97,713,wow😍,Alone
64df0e7babdfc5db9e161b98,714,Hello from 2040 👋,Alone
64df0e7babdfc5db9e161b99,715,"I unconsciously found the song.This not only a song,it is a masterpiece.I can found the song I think is our fate.",Alone
64df0e7babdfc5db9e161b9a,716,Jadi kangen vibes 2016,Alone
64df0e7babdfc5db9e161b9b,717,Like who  listen this song in 2023❤,Alone
64df0e7babdfc5db9e161b9c,718,God believe and you Alan,Alone
64df0e7babdfc5db9e161b9d,719,"Wise words: ""I know im not alone""",Alone
64df0e7babdfc5db9e161b9e,720,"6 years ago in roblox, what a good old time",Alone
64df0e7babdfc5db9e161b9f,721,Anyone listening 🎧 to this song at 2023?❤,Alone
64df0e7babdfc5db9e161ba0,722,Auto bots lost in Lim call me a full of course less 3.142 who ran buffalo blue pink white yellow,Alone
64df0e7babdfc5db9e161ba1,723,😢😢,Alone
64df0e7babdfc5db9e161ba2,724,hello alan walker I'm from Indonesia nice to meet you,Alone
64df0e7babdfc5db9e161ba3,725,Old,Alone
64df0e7babdfc5db9e161ba4,726,I know I am not alone I am not alone,Alone
64df0e7babdfc5db9e161ba5,727,"Obrigado Alan Walker por criar essa música desde quando eu era pequeno até a adolescência, eu ainda gosto dessa música",Alone
64df0e7babdfc5db9e161ba6,728,15 July 2023 just came back for great music 🎶.,Alone
64df0e7babdfc5db9e161ba7,729,muito bom,Alone
64df0e7babdfc5db9e161ba8,730,Well done my brother,Alone
64df0e7babdfc5db9e161ba9,731,2023😢😢😢I like this song.,Alone
64df0e7babdfc5db9e161baa,732,The best one❤,Alone
64df0e7babdfc5db9e161bab,733,Well done man❤,Alone
64df0e7babdfc5db9e161bac,734,The is Amazing Song,Alone
64df0e7babdfc5db9e161bad,735,Anyone here ?!?!,Alone
64df0e7babdfc5db9e161bae,736,WE'RE NOT ALONE🗣️🗣️🗣️💯💯💯💯🔥🔥🔥🔥🔥,Alone
64df0e7babdfc5db9e161baf,737,앨런 워커는 어디에나 있다,Alone
64df0e7babdfc5db9e161bb0,738,You are illuminati,Alone
64df0e7babdfc5db9e161bb1,739,I like this song most beacause I feel very peacefull.😊😊😊😊,Alone
64df0e7babdfc5db9e161bb2,740,It's been 6 years and it's still masterpiece,Alone
64df0e7babdfc5db9e161bb3,741,this song will always be fire🔥🔥,Alone
64df0e7babdfc5db9e161bb4,742,"This song is,so important to me😭",Alone
64df0e7babdfc5db9e161bb5,743,Me encanta  tu música,Alone
64df0e7babdfc5db9e161bb6,744,Minecraft...❤,Alone
64df0e7babdfc5db9e161bb7,745,"6yrs later, let me know who's still watching this in 2023,  like so I come back and watch",Alone
64df0e7babdfc5db9e161bb8,746,*How Sad* 🥲 💙 😁,Alone
64df0e7babdfc5db9e161bb9,747,Wowo,Alone
64df0e7babdfc5db9e161bba,748,Wowo,Alone
64df0e7babdfc5db9e161bbb,749,q,Alone
64df0e7babdfc5db9e161bbc,750,2023 anyone?! ❤,Alone
64df0e7babdfc5db9e161bbd,751,My life releted song ❤ I am really alone person,Alone
64df0e7babdfc5db9e161bbe,752,"Ah, 2017. My favorite era.",Alone
64df0e7babdfc5db9e161bbf,753,Walkers JOIN!!!,Alone
64df0e7babdfc5db9e161bc0,754,Is this song regarding covid masks ? Why all they are wearing masks ?,Alone
64df0e7babdfc5db9e161bc1,755,I miss the old days i wish i can go back in time the banger this is with Minecraft animation,Alone
64df0e7babdfc5db9e161bc2,756,Me,Alone
64df0e7babdfc5db9e161bc3,757,After six years this beat still is fire,Alone
64df0e7babdfc5db9e161bc4,758,Am frome thailand i like this song somuch .. 14/07/2523,Alone
64df0e7babdfc5db9e161bc5,759,I’m only eight,Alone
64df0e7babdfc5db9e161bc6,760,"Yo, this is sick",Alone
64df0e7babdfc5db9e161bc7,761,2023년에도 여전히 좋으네요 잘 듣고갑니다 - III두부III  🍡🍡🍡🍡🍡🍡🍡,Alone
64df0e7babdfc5db9e161bc8,762,Alone😢,Alone
64df0e7babdfc5db9e161bc9,763,masterpiece,Alone
64df0e7babdfc5db9e161bca,764,2023 and we still here 😢😊😊,Alone
64df0e7babdfc5db9e161bcb,765,ALONE,Alone
64df0e7babdfc5db9e161bcc,766,Live From bd k🫅,Alone
64df0e7babdfc5db9e161bcd,767,Alan bhai you are rockstar,Alone
64df0e7babdfc5db9e161bce,768,Hit like if you are listening in 2023❤️,Alone
64df0e7babdfc5db9e161bcf,769,I know I'm not alone but I believe I am alone forever 😢😢😢😢,Alone
64df0e7babdfc5db9e161bd0,770,2023 yo,Alone
64df0e7babdfc5db9e161bd1,771,Mimorr 😢,Alone
64df0e7babdfc5db9e161bd2,772,"This brings back memories, the nostalgia from it hits hard",Alone
64df0e7babdfc5db9e161bd3,773,Six years later ITS STILL A MASTERPIECE SONG !,Alone
64df0e7babdfc5db9e161bd4,774,Nice job,Alone
64df0e7babdfc5db9e161bd5,775,😊,Alone
64df0e7babdfc5db9e161bd6,776,2016 vibes 🥹,Alone
64df0e7babdfc5db9e161bd7,777,🕳️🧵🧘🪡🕳️,Alone
64df0e7babdfc5db9e161bd8,778,❤❤❤ my favorite sound,Alone
64df0e7babdfc5db9e161bd9,779,Lagu dan suasana begituh meriah🎉🎉,Alone
64df0e7babdfc5db9e161bda,780,"Its been about a year since ive last listened to this, and my opinion on it remains the same. Still an amazing song.",Alone
64df0e7babdfc5db9e161bdb,781,Mensaje para nueva generación vivan lo que tengan que vivir y siempre recuerden lo bueno en sus mentes y sus corazones y sigan adelante nunca olviden esta joya .,Alone
64df0e7babdfc5db9e161bdc,782,2016 vibes❤,Alone
64df0e7babdfc5db9e161bdd,783,Hey me ini Indonesia ❤️ \nLove Alan walker,Alone
64df0e7babdfc5db9e161bde,784,Essa era uma das músicas preferidas do meu irmão. Ele partiu em um trágico acidente. Quando a saudade está matando venho aqui. Não aceito a partida dele. Dói muito. Já vai fazer 5 anos.,Alone
64df0e7babdfc5db9e161bdf,785,Es muy bueno 👍👍👍❤️🇵🇦,Alone
64df0e7babdfc5db9e161be0,786,E Pela Primeira Vez Em 4 Anos Estou vendo O Final Desta Histórica Música!,Alone
64df0e7babdfc5db9e161be1,787,"HOW MANY🤔 VIEWS?... DESERVED👍, WHEN THE MUSIC HITS ⚡YOU, BEAUTIFUL TEXT, GREETINGS FROM ITALY ✋🇮🇹✋",Alone
64df0e7babdfc5db9e161be2,788,어린시절이 생각나는 곡,Alone
64df0e7babdfc5db9e161be3,789,master piece,Alone
64df0e7babdfc5db9e161be4,790,Hola alanwoker❤💗🇭🇳,Alone
64df0e7babdfc5db9e161be5,791,❤,Alone
64df0e7babdfc5db9e161be6,792,Nostalgia \n👇,Alone
64df0e7babdfc5db9e161be7,793,Me being alone in room     saying ....i m not Alone 🤪,Alone
64df0e7babdfc5db9e161be8,794,Quien sigue escuchando esta obra maestra en 2023?,Alone
64df0e7babdfc5db9e161be9,795,Song sucks lol😂,Alone
64df0e7babdfc5db9e161bea,796,I like,Alone
64df0e7babdfc5db9e161beb,797,A true' masterpiece,Alone
64df0e7babdfc5db9e161bec,798,Me,Alone
64df0e7babdfc5db9e161bed,799,😮😍😍😍😍😍🥰🥰🥰🥰🥰🥰💚💙🩵🤎🖤🩶😽😽🩶🧡🩷❤️💔❤️‍🔥❤️‍🔥❤️‍🔥💔💔💔❣️🖐🖖🫱🫲👋🤚🫸👌🤌🤏✌️🤞🫰🤟🤘🤙👈👉👆👍👎✊️👊🤛🤜,Alone
64df0e7babdfc5db9e161bee,800,Good,Alone
64df0e7babdfc5db9e161bef,801,2023...,Alone
64df0e7babdfc5db9e161bf0,802,"Don't be happy it's over, be happy it happened...",Alone
64df0e7babdfc5db9e161bf1,803,1.3B views and still counting? 🙆‍♂️,Alone
64df0e7babdfc5db9e161bf2,804,jast the god,Alone
64df0e7babdfc5db9e161bf3,805,Kaga Ada indo napa?,Alone
64df0e7babdfc5db9e161bf4,806,Saudade dessa época...nostalgia bate forte😢,Alone
64df0e7babdfc5db9e161bf5,807,Muy buena la cancion,Alone
64df0e7babdfc5db9e161bf6,808,This song reminds me of the time i played PUBG mobile...... Nostalgic.,Alone
64df0e7babdfc5db9e161bf7,809,2017 ... :(,Alone
64df0e7babdfc5db9e161bf8,810,"after six years, still masterpiece",Alone
64df0e7babdfc5db9e161bf9,811,That's just sick cool😢😢😮,Alone
64df0e7babdfc5db9e161bfa,812,roblox 2018,Alone
64df0e7babdfc5db9e161bfb,813,"Soy fan tuya desde que tenía 4 años😢😢,ahora tengo 11 y sigo siendo tu fan  ❤‍🩹",Alone
64df0e7babdfc5db9e161bfc,814,After 6 years this music still have a place in my childhood,Alone
64df0e7babdfc5db9e161bfd,815,"Alone, Faded, The Spectre is masterpiece, i been listening em for years😢",Alone
64df0e7babdfc5db9e161bfe,816,Pubg,Alone
64df0e7babdfc5db9e161bff,817,This song is for Short Films,Alone
64df0e7babdfc5db9e161c00,818,Will never stop listening this super creation,Alone
64df0e7babdfc5db9e161c01,819,"dentro de cinco meses sera 2024, escuche  esto cuando apenas era niña, hermosa obra de arta",Alone
64df0e7babdfc5db9e161c02,820,Estoy solo?,Alone
64df0e7babdfc5db9e161c03,821,Who else is listening to this masterpiece?,Alone
64df0e7babdfc5db9e161c04,822,Nice 👍,Alone
64df0e7babdfc5db9e161c05,823,Yo escuchaba esto cuando tenia 7 años en el 2017 y ahora es 2023 y aun sigo escuchando esto para recordar mi pasado,Alone
64df0e7babdfc5db9e161c06,824,The legendary,Alone
64df0e7babdfc5db9e161c07,825,😍😍😍😍,Alone
64df0e7babdfc5db9e161c08,826,Its been 6 yrs 🎉,Alone
64df0e7babdfc5db9e161c09,827,Anyone here ??,Alone
64df0e7babdfc5db9e161c0a,828,allone,Alone
64df0e7babdfc5db9e161c0b,829,❤Let's get this billion❤,Alone
64df0e7babdfc5db9e161c0c,830,I wanna know who's still listening to this now ☝️,Alone
64df0e7babdfc5db9e161c0d,831,The song is so beautful i wan't to here more❤,Alone
64df0e7babdfc5db9e161c0e,832,Master piece for years,Alone
64df0e7babdfc5db9e161c0f,833,Wow estas canciones son buenisimas que ni tengo palabras le escucho desde hace 4 años 🖤✨,Alone
64df0e7babdfc5db9e161c10,834,"Lost in your mind, I wanna know\nAm I losin' my mind?\nNever let me go\n\nIf this night is not forever\nAt least we are together\nI know I'm not alone\nI know I'm not alone\n\nAnywhere, whenever\nApart but still together\nI know I'm not alone\nI know I'm not alone\n\nI know I'm not alone\n\nI know I'm not alone\n\nUnconscious mind\nI'm wide awake\nWanna feel one last time\nTake my pain away\n\nIf this night is not forever\nAt least we are together\nI know I'm not alone\nI know I'm not alone\n\nAnywhere, whenever\nApart but still together\nI know I'm not alone\nI know I'm not alone\n\nI know I'm not alone\n\nI know I'm not alone\n\nI'm not alone\nI'm not alone\nI'm not alone (I know I'm not alone)\nI'm not alone\nI'm not alone\nI'm not alone (I know I'm not alone",Alone
64df0e7babdfc5db9e161c11,835,"By alone this song has only the name because billions of people will continue to love this magnificent song, including me 💜.",Alone
64df0e7babdfc5db9e161c12,836,TODAY IS 10 JULY 2023,Alone
64df0e7babdfc5db9e161c13,837,Watching 2023 july😅😊😊😊😊,Alone
64df0e7babdfc5db9e161c14,838,i really like the music :)( im stuck in my dads account),Alone
64df0e7babdfc5db9e161c15,839,2023 goats,Alone
64df0e7babdfc5db9e161c16,840,Dancing line anyone? 😢,Alone
64df0e7babdfc5db9e161c17,841,This song is addictive over the years,Alone
64df0e7babdfc5db9e161c18,842,Nostalgia,Alone
64df0e7babdfc5db9e161c19,843,2023❤🔥🔥,Alone
64df0e7babdfc5db9e161c1a,844,6년전 초딩때 듣던거 생각나서 올만에 와봤는데 진짜 아직도 좋네연😢❤,Alone
64df0e7babdfc5db9e161c1b,845,2B,Alone
64df0e7babdfc5db9e161c1c,846,Well done man,Alone
64df0e7babdfc5db9e161c1d,847,Lol alan walker😢😮😮,Alone
64df0e7babdfc5db9e161c1e,848,2023 Still Here🤍,Alone
64df0e7babdfc5db9e161c1f,849,broooooo my guy get the peace in ur mind,Alone
64df0e7babdfc5db9e161c20,850,2023 😢,Alone
64df0e7babdfc5db9e161c21,851,WHO ARE STILL ARE HEARING TO THE MASTER PIECE IN 2023,Alone
64df0e7babdfc5db9e161c22,852,❤❤❤😊😊 idkb😭😭😊😊😇,Alone
64df0e7babdfc5db9e161c23,853,"5 years ago, me and my brothers used to take a night walk and listening to this song while walking was the best feeling. 😢 I miss those days! They were the best days!",Alone
64df0e7babdfc5db9e161c24,854,Lagu nya luar biasa,Alone
64df0e7babdfc5db9e161c25,855,2016… life was sooo much simpler back then!!!,Alone
64df0e7babdfc5db9e161c26,856,I used to hear it all the time in my solitude when I was young 2016 🌹,Alone
64df0e7babdfc5db9e161c27,857,"R.I.P my mom 2023. Don't be sad because she is gone, be proud that she existed.😭\r\nIn these difficult times, the most important thing is to sustain ourselves.\r\nOur mother raised us, did God's mission on earth and he took her. I believe that she is now in God's arms, she did not curse, belittle, deceive, rob anyone, sacrificed herself for others and helped the poor.\r\nThe times from 2010 to 2018 were good when I grew up.\r\nNostalgia and the song wakes me up at the time when she was alive.\r\nUntil someone experiences an accident, he does not know what the feeling of sadness is.",Alone
64df0e7babdfc5db9e161c28,858,I love it 😍,Alone
64df0e7babdfc5db9e161c29,859,2023.07.08,Alone
64df0e7babdfc5db9e161c2a,860,😺 🤟🤟👌,Alone
64df0e7babdfc5db9e161c2b,861,Super good.,Alone
64df0e7babdfc5db9e161c2c,862,Ala walke,Alone
64df0e7babdfc5db9e161c2d,863,I’m still listening to this in 2023,Alone
64df0e7babdfc5db9e161c2e,864,Well done and nice😀😀😀😀,Alone
64df0e7babdfc5db9e161c2f,865,❤🥺 2:39,Alone
64df0e7babdfc5db9e161c30,866,Who listen in year 2023?,Alone
64df0e7babdfc5db9e161c31,867,BROO ALANWALKER AND MARSHMALLOW IS OUR CHILDHOOD MEMORIES 🔥🔥🔥,Alone
64df0e7babdfc5db9e161c32,868,248K DISLIKES ARE ALL LAME PEOPLE,Alone
64df0e7babdfc5db9e161c33,869,Lost in your mind,Alone
64df0e7babdfc5db9e161c34,870,This wonderful voice touches my heart,Alone
64df0e7babdfc5db9e161c35,871,"Alan i love your songs, i know one day I'll be as big as you are, love from Zambia 🇿🇲🇿🇲",Alone
64df0e7babdfc5db9e161c36,872,ฉันรักเพลงนี้,Alone
64df0e7babdfc5db9e161c37,873,its been 6yrs you made my childhood so good fr,Alone
64df0e7babdfc5db9e161c38,874,Me epicly fighting a random bacon while listening to this masterpiece,Alone
64df0e7babdfc5db9e161c39,875,"Man there are about a billion walker,it's hard to know who is Alan walker",Alone
64df0e7babdfc5db9e161c3a,876,2023 anybody??,Alone
64df0e7babdfc5db9e161c3b,877,😊❤GO,Alone
64df0e7babdfc5db9e161c3c,878,Sala 4:56❤🎉😂🥺🥰 no,Alone
64df0e7babdfc5db9e161c3d,879,1:00 ❤🎉😊 Sala,Alone
64df0e7babdfc5db9e161c3e,880,Alan waik,Alone
64df0e7babdfc5db9e161c3f,881,It hits different with 1.25 speed ❤❤,Alone
64df0e7babdfc5db9e161c40,882,This is nostalgic,Alone
64df0e7babdfc5db9e161c41,883,a whole million,Alone
64df0e7babdfc5db9e161c42,884,Iam still listening 2023 ❤,Alone
64df0e7babdfc5db9e161c43,885,WOW! A comment on every minute....\nThis video is 𝐍𝐨𝐭 𝐚𝐥𝐨𝐧𝐞...,Alone
64df0e7babdfc5db9e161c44,886,"6 years later,still a masterpiece",Alone
64df0e7babdfc5db9e161c45,887,It's fabulous,Alone
